Newton's Method:
Iter  | x                      | f(x)                      | Abs Error                  | Rel Error                
105   | -6.160485713187368000  | 267.03118116760200000000  | 7.99977246840152900000e+00 | 4.34938839510648300000e+00
106   | -6.156995826926792000  | 266.59478079029300000000  | 7.99628258214095300000e+00 | 4.34749098229106200000e+00
107   | -6.153500490185443500  | 266.15817442922770000000  | 7.99278724539960450000e+00 | 4.34559060610913200000e+00
108   | -6.149999683188977000  | 265.72136158834525000000  | 7.98928643840313800000e+00 | 4.34368725580959800000e+00
109   | -6.146493386050460000  | 265.28434176942113000000  | 7.98578014126462050000e+00 | 4.34178092058015200000e+00
110   | -6.142981578769501000  | 264.84711447205325000000  | 7.98226833398366150000e+00 | 4.33987158954680300000e+00
111   | -6.139464241231368000  | 264.40967919364800000000  | 7.97875099644552850000e+00 | 4.33795925177339000000e+00
112   | -6.135941353206094000  | 263.97203542940696000000  | 7.97522810842025450000e+00 | 4.33604389626110450000e+00
113   | -6.132412894347579500  | 263.53418267231200000000  | 7.97169964956174050000e+00 | 4.33412551194799440000e+00
114   | -6.128878844192685000  | 263.09612041311190000000  | 7.96816559940684600000e+00 | 4.33220408770847500000e+00
115   | -6.125339182160308500  | 262.65784814030780000000  | 7.96462593737446940000e+00 | 4.33027961235282900000e+00
116   | -6.121793887550463000  | 262.21936534013870000000  | 7.96108064276462400000e+00 | 4.32835207462669900000e+00
117   | -6.118242939543336000  | 261.78067149656730000000  | 7.95752969475749700000e+00 | 4.32642146321058350000e+00
118   | -6.114686317198347000  | 261.34176609126500000000  | 7.95397307241250800000e+00 | 4.32448776671931900000e+00
119   | -6.111123999453194000  | 260.90264860359730000000  | 7.95041075466735500000e+00 | 4.32255097370156100000e+00
120   | -6.107555965122882000  | 260.46331851060927000000  | 7.94684272033704300000e+00 | 4.32061107263926100000e+00
121   | -6.103982192898755000  | 260.02377528701000000000  | 7.94326894811291600000e+00 | 4.31866805194714000000e+00
122   | -6.100402661347510000  | 259.58401840515785000000  | 7.93968941656167100000e+00 | 4.31672189997214300000e+00
123   | -6.096817348910203000  | 259.14404733504520000000  | 7.93610410412436400000e+00 | 4.31477260499291050000e+00
124   | -6.093226233901242000  | 258.70386154428280000000  | 7.93251298911540300000e+00 | 4.31282015521922500000e+00
125   | -6.089629294507378000  | 258.26346049808470000000  | 7.92891604972153900000e+00 | 4.31086453879146300000e+00
126   | -6.086026508786676000  | 257.82284365925227000000  | 7.92531326400083700000e+00 | 4.30890574378003200000e+00
127   | -6.082417854667483000  | 257.38201048815840000000  | 7.92170460988164400000e+00 | 4.30694375818482100000e+00
128   | -6.078803309947379000  | 256.94096044273190000000  | 7.91809006516154000000e+00 | 4.30497856993461600000e+00
129   | -6.075182852292123000  | 256.49969297844126000000  | 7.91446960750628400000e+00 | 4.30301016688653700000e+00
130   | -6.071556459234587000  | 256.05820754827835000000  | 7.91084321444874800000e+00 | 4.30103853682545200000e+00
131   | -6.067924108173677000  | 255.61650360274254000000  | 7.90721086338783800000e+00 | 4.29906366746339400000e+00
132   | -6.064285776373240000  | 255.17458058982368000000  | 7.90357253158740100000e+00 | 4.29708554643896900000e+00
133   | -6.060641440960972000  | 254.73243795498587000000  | 7.89992819617513300000e+00 | 4.29510416131675400000e+00
134   | -6.056991078927298000  | 254.29007514115068000000  | 7.89627783414145900000e+00 | 4.29311949958669700000e+00
135   | -6.053334667124252000  | 253.84749158868004000000  | 7.89262142233841300000e+00 | 4.29113154866350400000e+00
136   | -6.049672182264347000  | 253.40468673535943000000  | 7.88895893747850800000e+00 | 4.28914029588602200000e+00
137   | -6.046003600919418000  | 252.96166001638076000000  | 7.88529035613357900000e+00 | 4.28714572851661750000e+00
138   | -6.042328899519473500  | 252.51841086432460000000  | 7.88161565473363450000e+00 | 4.28514783374054350000e+00
139   | -6.038648054351520000  | 252.07493870914325000000  | 7.87793480956568100000e+00 | 4.28314659866530600000e+00
140   | -6.034961041558378000  | 251.63124297814275000000  | 7.87424779677253900000e+00 | 4.28114201032001950000e+00
141   | -6.031267837137491000  | 251.18732309596504000000  | 7.87055459235165200000e+00 | 4.27913405565475700000e+00
142   | -6.027568416939712000  | 250.74317848457022000000  | 7.86685517215387300000e+00 | 4.27712272153989400000e+00
143   | -6.023862756668089000  | 250.29880856321840000000  | 7.86314951188225000000e+00 | 4.27510799476544400000e+00
144   | -6.020150831876628000  | 249.85421274845143000000  | 7.85943758709078900000e+00 | 4.27308986204038600000e+00
145   | -6.016432617969047000  | 249.40939045407410000000  | 7.85571937318320800000e+00 | 4.27106830999199500000e+00
146   | -6.012708090197514000  | 248.96434109113625000000  | 7.85199484541167500000e+00 | 4.26904332516514700000e+00
147   | -6.008977223661382000  | 248.51906406791332000000  | 7.84826397887554300000e+00 | 4.26701489402163100000e+00
148   | -6.005239993305890000  | 248.07355878988793000000  | 7.84452674852005100000e+00 | 4.26498300293945100000e+00
149   | -6.001496373920875000  | 247.62782465973032000000  | 7.84078312913503600000e+00 | 4.26294763821211700000e+00
150   | -5.997746340139448000  | 247.18186107727945000000  | 7.83703309535360900000e+00 | 4.26090878604793100000e+00
151   | -5.993989866436673000  | 246.73566743952344000000  | 7.83327662165083400000e+00 | 4.25886643256926500000e+00
152   | -5.990226927128218500  | 246.28924314057977000000  | 7.82951368234237900000e+00 | 4.25682056381183200000e+00
153   | -5.986457496369004000  | 245.84258757167595000000  | 7.82574425158316500000e+00 | 4.25477116572394400000e+00
154   | -5.982681548151829000  | 245.39570012112890000000  | 7.82196830336599000000e+00 | 4.25271822416577100000e+00
155   | -5.978899056305982000  | 244.94858017432540000000  | 7.81818581152014300000e+00 | 4.25066172490858650000e+00
156   | -5.975109994495845000  | 244.50122711370133000000  | 7.81439674971000550000e+00 | 4.24860165363400400000e+00
157   | -5.971314336219469000  | 244.05364031872142000000  | 7.81060109143363000000e+00 | 4.24653799593320400000e+00
158   | -5.967512054807150000  | 243.60581916585826000000  | 7.80679881002131100000e+00 | 4.24447073730616300000e+00
159   | -5.963703123419977000  | 243.15776302857176000000  | 7.80298987863413800000e+00 | 4.24239986316086000000e+00
160   | -5.959887515048367000  | 242.70947127728775000000  | 7.79917427026252800000e+00 | 4.24032535881248000000e+00
161   | -5.956065202510587000  | 242.26094327937680000000  | 7.79535195772474800000e+00 | 4.23824720948261300000e+00
162   | -5.952236158451258000  | 241.81217839913270000000  | 7.79152291366541900000e+00 | 4.23616540029844200000e+00
163   | -5.948400355339845000  | 241.36317599775091000000  | 7.78768711055400600000e+00 | 4.23407991629191650000e+00
164   | -5.944557765469121500  | 240.91393543330665000000  | 7.78384452068328250000e+00 | 4.23199074239892250000e+00
165   | -5.940708360953630000  | 240.46445606073257000000  | 7.77999511616779100000e+00 | 4.22989786345844300000e+00
166   | -5.936852113728115000  | 240.01473723179700000000  | 7.77613886894227600000e+00 | 4.22780126421170500000e+00
167   | -5.932988995545942500  | 239.56477829508083000000  | 7.77227575076010350000e+00 | 4.22570092930132700000e+00
168   | -5.929118977977504000  | 239.11457859595515000000  | 7.76840573319166500000e+00 | 4.22359684327044250000e+00
169   | -5.925242032408599000  | 238.66413747655850000000  | 7.76452878762276000000e+00 | 4.22148899056182400000e+00
170   | -5.921358130038800000  | 238.21345427577330000000  | 7.76064488525296100000e+00 | 4.21937735551699500000e+00
171   | -5.917467241879801000  | 237.76252832920280000000  | 7.75675399709396200000e+00 | 4.21726192237533300000e+00
172   | -5.913569338753748000  | 237.31135896914750000000  | 7.75285609396790850000e+00 | 4.21514267527316000000e+00
173   | -5.909664391291545000  | 236.85994552458132000000  | 7.74895114650570600000e+00 | 4.21301959824282100000e+00
174   | -5.905752369931150000  | 236.40828732112772000000  | 7.74503912514531100000e+00 | 4.21089267521175800000e+00
175   | -5.901833244915844000  | 235.95638368103500000000  | 7.74112000013000500000e+00 | 4.20876189000156800000e+00
176   | -5.897906986292480400  | 235.50423392315264000000  | 7.73719374150664100000e+00 | 4.20662722632705850000e+00
177   | -5.893973563909722000  | 235.05183736290570000000  | 7.73326031912388300000e+00 | 4.20448866779527550000e+00
178   | -5.890032947416253000  | 234.59919331227056000000  | 7.72931970263041400000e+00 | 4.20234619790454300000e+00
179   | -5.886085106258963000  | 234.14630107974955000000  | 7.72537186147312400000e+00 | 4.20019980004347100000e+00
180   | -5.882130009681128000  | 233.69315997034533000000  | 7.72141676489528900000e+00 | 4.19804945748996600000e+00
181   | -5.878167626720554000  | 233.23976928553554000000  | 7.71745438193471500000e+00 | 4.19589515341022400000e+00
182   | -5.874197926207707000  | 232.78612832324680000000  | 7.71348468142186800000e+00 | 4.19373687085771100000e+00
183   | -5.870220876763819000  | 232.33223637782845000000  | 7.70950763197798000000e+00 | 4.19157459277213550000e+00
184   | -5.866236446798974000  | 231.87809274002630000000  | 7.70552320201313500000e+00 | 4.18940830197840900000e+00
185   | -5.862244604510171000  | 231.42369669695570000000  | 7.70153135972433200000e+00 | 4.18723798118558700000e+00
186   | -5.858245317879366000  | 230.96904753207514000000  | 7.69753207309352700000e+00 | 4.18506361298581200000e+00
187   | -5.854238554671483000  | 230.51414452515860000000  | 7.69352530988564350000e+00 | 4.18288517985322700000e+00
188   | -5.850224282432414000  | 230.05898695226824000000  | 7.68951103764657500000e+00 | 4.18070266414289000000e+00
189   | -5.846202468486990000  | 229.60357408572685000000  | 7.68548922370115100000e+00 | 4.17851604808967200000e+00
190   | -5.842173079936924500  | 229.14790519408956000000  | 7.68145983515108500000e+00 | 4.17632531380713350000e+00
191   | -5.838136083658737000  | 228.69197954211592000000  | 7.67742283887289800000e+00 | 4.17413044328640500000e+00
192   | -5.834091446301654000  | 228.23579639074114000000  | 7.67337820151581500000e+00 | 4.17193141839503500000e+00
193   | -5.830039134285480000  | 227.77935499704742000000  | 7.66932588949964100000e+00 | 4.16972822087584000000e+00
194   | -5.825979113798444000  | 227.32265461423486000000  | 7.66526586901260500000e+00 | 4.16752083234573400000e+00
195   | -5.821911350795027000  | 226.86569449159170000000  | 7.66119810600918800000e+00 | 4.16530923429454100000e+00
196   | -5.817835810993754000  | 226.40847387446541000000  | 7.65712256620791450000e+00 | 4.16309340808380000000e+00
197   | -5.813752459874967000  | 225.95099200423180000000  | 7.65303921508912750000e+00 | 4.16087333494555100000e+00
198   | -5.809661262678567000  | 225.49324811826560000000  | 7.64894801789272800000e+00 | 4.15864899598111200000e+00
199   | -5.805562184401732000  | 225.03524144990928000000  | 7.64484893961589300000e+00 | 4.15642037215983250000e+00
200   | -5.801455189796606000  | 224.57697122844246000000  | 7.64074194501076700000e+00 | 4.15418744431784000000e+00
201   | -5.797340243367956000  | 224.11843667905075000000  | 7.63662699858211700000e+00 | 4.15195019315676600000e+00
202   | -5.793217309370813000  | 223.65963702279396000000  | 7.63250406458497400000e+00 | 4.14970859924246500000e+00
203   | -5.789086351808067000  | 223.20057147657480000000  | 7.62837310702222800000e+00 | 4.14746264300370300000e+00
204   | -5.784947334428050000  | 222.74123925310616000000  | 7.62423408964221100000e+00 | 4.14521230473084600000e+00
205   | -5.780800220722076000  | 222.28163956087900000000  | 7.62008697593623700000e+00 | 4.14295756457452300000e+00
206   | -5.776644973921958000  | 221.82177160412968000000  | 7.61593172913611900000e+00 | 4.14069840254427500000e+00
207   | -5.772481556997494000  | 221.36163458280630000000  | 7.61176831221165500000e+00 | 4.13843479850718800000e+00
208   | -5.768309932653922000  | 220.90122769253568000000  | 7.60759668786808250000e+00 | 4.13616673218650800000e+00
209   | -5.764130063329337000  | 220.44055012458975000000  | 7.60341681854349800000e+00 | 4.13389418316024300000e+00
210   | -5.759941911192091000  | 219.97960106585070000000  | 7.59922866640625200000e+00 | 4.13161713085973900000e+00
211   | -5.755745438138144500  | 219.51837969877710000000  | 7.59503219335230550000e+00 | 4.12933555456825000000e+00
212   | -5.751540605788395000  | 219.05688520136877000000  | 7.59082736100255600000e+00 | 4.12704943341947900000e+00
213   | -5.747327375485969000  | 218.59511674713160000000  | 7.58661413070013000000e+00 | 4.12475874639610900000e+00
214   | -5.743105708293481500  | 218.13307350504206000000  | 7.58239246350764250000e+00 | 4.12246347232831100000e+00
215   | -5.738875564990261000  | 217.67075463951110000000  | 7.57816232020442200000e+00 | 4.12016358989223700000e+00
216   | -5.734636906069537000  | 217.20815931034787000000  | 7.57392366128369800000e+00 | 4.11785907760849050000e+00
217   | -5.730389691735596000  | 216.74528667272318000000  | 7.56967644694975700000e+00 | 4.11554991384057800000e+00
218   | -5.726133881900901000  | 216.28213587713210000000  | 7.56542063711506200000e+00 | 4.11323607679334700000e+00
219   | -5.721869436183172000  | 215.81870606935700000000  | 7.56115619139733300000e+00 | 4.11091754451139700000e+00
220   | -5.717596313902432000  | 215.35499639042910000000  | 7.55688306911659300000e+00 | 4.10859429487746900000e+00
221   | -5.713314474078014000  | 214.89100597659055000000  | 7.55260122929217500000e+00 | 4.10626630561082500000e+00
222   | -5.709023875425529000  | 214.42673395925570000000  | 7.54831063063969000000e+00 | 4.10393355426559750000e+00
223   | -5.704724476353800500  | 213.96217946497197000000  | 7.54401123156796150000e+00 | 4.10159601822912000000e+00
224   | -5.700416234961755000  | 213.49734161538044000000  | 7.53970299017591600000e+00 | 4.09925367472024000000e+00
225   | -5.696099109035269000  | 213.03221952717600000000  | 7.53538586424943000000e+00 | 4.09690650078760100000e+00
226   | -5.691773056043986000  | 212.56681231206687000000  | 7.53105981125814700000e+00 | 4.09455447330791700000e+00
227   | -5.687438033138083000  | 212.10111907673374000000  | 7.52672478835224400000e+00 | 4.09219756898420900000e+00
228   | -5.683093997144998000  | 211.63513892278894000000  | 7.52238075235915900000e+00 | 4.08983576434403000000e+00
229   | -5.678740904566119000  | 211.16887094673442000000  | 7.51802765978028000000e+00 | 4.08746903573766200000e+00
230   | -5.674378711573423000  | 210.70231423991999000000  | 7.51366546678758400000e+00 | 4.08509735933629100000e+00
231   | -5.670007374006075000  | 210.23546788850050000000  | 7.50929412922023600000e+00 | 4.08272071113015600000e+00
232   | -5.665626847366982000  | 209.76833097339295000000  | 7.50491360258114300000e+00 | 4.08033906692667600000e+00
233   | -5.661237086819304500  | 209.30090257023298000000  | 7.50052384203346540000e+00 | 4.07795240234855400000e+00
234   | -5.656838047182916000  | 208.83318174933106000000  | 7.49612480239707700000e+00 | 4.07556069283185300000e+00
235   | -5.652429682930820000  | 208.36516757562802000000  | 7.49171643814498100000e+00 | 4.07316391362404400000e+00
236   | -5.648011948185521000  | 207.89685910864998000000  | 7.48729870339968200000e+00 | 4.07076203978203650000e+00
237   | -5.643584796715340500  | 207.42825540246324000000  | 7.48287155192950150000e+00 | 4.06835504617017650000e+00
238   | -5.639148181930693000  | 206.95935550562805000000  | 7.47843493714485400000e+00 | 4.06594290745821600000e+00
239   | -5.634702056880307500  | 206.49015846115248000000  | 7.47398881209446800000e+00 | 4.06352559811926600000e+00
240   | -5.630246374247394500  | 206.02066330644550000000  | 7.46953312946155550000e+00 | 4.06110309242770900000e+00
241   | -5.625781086345771000  | 205.55086907326938000000  | 7.46506784155993200000e+00 | 4.05867536445708900000e+00
242   | -5.621306145115927000  | 205.08077478769190000000  | 7.46059290033008800000e+00 | 4.05624238807798050000e+00
243   | -5.616821502121037000  | 204.61037947003777000000  | 7.45610825733519800000e+00 | 4.05380413695581200000e+00
244   | -5.612327108542924500  | 204.13968213483966000000  | 7.45161386375708550000e+00 | 4.05136058454867900000e+00
245   | -5.607822915177966000  | 203.66868179078855000000  | 7.44710967039212700000e+00 | 4.04891170410511000000e+00
246   | -5.603308872432943000  | 203.19737744068360000000  | 7.44259562764710400000e+00 | 4.04645746866181900000e+00
247   | -5.598784930320833000  | 202.72576808138166000000  | 7.43807168553499400000e+00 | 4.04399785104141000000e+00
248   | -5.594251038456548000  | 202.25385270374582000000  | 7.43353779367070900000e+00 | 4.04153282385006400000e+00
249   | -5.589707146052611000  | 201.78163029259352000000  | 7.42899390126677200000e+00 | 4.03906235947518800000e+00
250   | -5.585153201914772000  | 201.30909982664426000000  | 7.42443995712893300000e+00 | 4.03658643008303200000e+00
251   | -5.580589154437570000  | 200.83626027846654000000  | 7.41987590965173100000e+00 | 4.03410500761627200000e+00
252   | -5.576014951599826000  | 200.36311061442420000000  | 7.41530170681398700000e+00 | 4.03161806379156600000e+00
253   | -5.571430540960077000  | 199.88964979462222000000  | 7.41071729617423800000e+00 | 4.02912557009706500000e+00
254   | -5.566835869651944000  | 199.41587677285185000000  | 7.40612262486610500000e+00 | 4.02662749778990200000e+00
255   | -5.562230884379443000  | 198.94179049653508000000  | 7.40151763959360400000e+00 | 4.02412381789363400000e+00
256   | -5.557615531412217500  | 198.46738990666864000000  | 7.39690228662637850000e+00 | 4.02161450119565800000e+00
257   | -5.552989756580716000  | 197.99267393776705000000  | 7.39227651179487650000e+00 | 4.01909951824458300000e+00
258   | -5.548353505271294000  | 197.51764151780537000000  | 7.38764026048545500000e+00 | 4.01657883934757100000e+00
259   | -5.543706722421253000  | 197.04229156816095000000  | 7.38299347763541400000e+00 | 4.01405243456763800000e+00
260   | -5.539049352513800000  | 196.56662300355498000000  | 7.37833610772796100000e+00 | 4.01152027372091300000e+00
261   | -5.534381339572946000  | 196.09063473199237000000  | 7.37366809478710700000e+00 | 4.00898232637386600000e+00
262   | -5.529702627158326000  | 195.61432565470244000000  | 7.36898938237248700000e+00 | 4.00643856184049100000e+00
263   | -5.525013158359942000  | 195.13769466607735000000  | 7.36429991357410250000e+00 | 4.00388894917944800000e+00
264   | -5.520312875792840000  | 194.66074065361107000000  | 7.35959963100700100000e+00 | 4.00133345719116600000e+00
265   | -5.515601721591700000  | 194.18346249783687000000  | 7.35488847680586100000e+00 | 3.99877205441490840000e+00
266   | -5.510879637405357000  | 193.70585907226410000000  | 7.35016639261951800000e+00 | 3.99620470912578660000e+00
267   | -5.506146564391233500  | 193.22792924331483000000  | 7.34543331960539450000e+00 | 3.99363138933173800000e+00
268   | -5.501402443209701000  | 192.74967187025882000000  | 7.34068919842386200000e+00 | 3.99105206277045930000e+00
269   | -5.496647214018351000  | 192.27108580514883000000  | 7.33593396923251200000e+00 | 3.98846669690628940000e+00
270   | -5.491880816466189000  | 191.79216989275395000000  | 7.33116757168035000000e+00 | 3.98587525892705670000e+00
271   | -5.487103189687739000  | 191.31292297049313000000  | 7.32638994490190000000e+00 | 3.98327771574087000000e+00
272   | -5.482314272297061000  | 190.83334386836740000000  | 7.32160102751122200000e+00 | 3.98067403397286860000e+00
273   | -5.477514002381685000  | 190.35343140889125000000  | 7.31680075759584600000e+00 | 3.97806417996192250000e+00
274   | -5.472702317496452000  | 189.87318440702350000000  | 7.31198907271061300000e+00 | 3.97544811975728460000e+00
275   | -5.467879154657262000  | 189.39260167009706000000  | 7.30716590987142300000e+00 | 3.97282581911519240000e+00
276   | -5.463044450334733000  | 188.91168199774790000000  | 7.30233120554889400000e+00 | 3.97019724349541820000e+00
277   | -5.458198140447765000  | 188.43042418184322000000  | 7.29748489566192600000e+00 | 3.96756235805777300000e+00
278   | -5.453340160357003000  | 187.94882700640880000000  | 7.29262691557116400000e+00 | 3.96492112765854850000e+00
279   | -5.448470444858207000  | 187.46688924755537000000  | 7.28775720007236800000e+00 | 3.96227351684691650000e+00
280   | -5.443588928175520000  | 186.98460967340358000000  | 7.28287568338968100000e+00 | 3.95961948986126670000e+00
281   | -5.438695543954634000  | 186.50198704400944000000  | 7.27798229916879500000e+00 | 3.95695901062549060000e+00
282   | -5.433790225255855000  | 186.01902011128706000000  | 7.27307698047001600000e+00 | 3.95429204274521100000e+00
283   | -5.428872904547058000  | 185.53570761893175000000  | 7.26815965976121900000e+00 | 3.95161854950395500000e+00
284   | -5.423943513696538000  | 185.05204830234186000000  | 7.26323026891069900000e+00 | 3.94893849385926300000e+00
285   | -5.419001983965752000  | 184.56804088853917000000  | 7.25828873917991300000e+00 | 3.94625183843874300000e+00
286   | -5.414048246001947000  | 184.08368409608875000000  | 7.25333500121610800000e+00 | 3.94355854553606640000e+00
287   | -5.409082229830676000  | 183.59897663501775000000  | 7.24836898504483700000e+00 | 3.94085857710689560000e+00
288   | -5.404103864848199000  | 183.11391720673320000000  | 7.24339062006236000000e+00 | 3.93815189476475200000e+00
289   | -5.399113079813766000  | 182.62850450393847000000  | 7.23839983502792700000e+00 | 3.93543845977682240000e+00
290   | -5.394109802841775500  | 182.14273721054906000000  | 7.23339655805593650000e+00 | 3.93271823305969600000e+00
291   | -5.389093961393820500  | 181.65661400160695000000  | 7.22838071660798100000e+00 | 3.92999117517503740000e+00
292   | -5.384065482270601000  | 181.17013354319450000000  | 7.22335223748476200000e+00 | 3.92725724632519140000e+00
293   | -5.379024291603712000  | 180.68329449234640000000  | 7.21831104681787300000e+00 | 3.92451640634871800000e+00
294   | -5.373970314847306000  | 180.19609549696105000000  | 7.21325707006146700000e+00 | 3.92176861471585900000e+00
295   | -5.368903476769618000  | 179.70853519571074000000  | 7.20819023198377900000e+00 | 3.91901383052393000000e+00
296   | -5.363823701444359000  | 179.22061221795060000000  | 7.20311045665852000000e+00 | 3.91625201249264200000e+00
297   | -5.358730912241973000  | 178.73232518362616000000  | 7.19801766745613400000e+00 | 3.91348311895934840000e+00
298   | -5.353625031820756000  | 178.24367270318040000000  | 7.19291178703491700000e+00 | 3.91070710787421300000e+00
299   | -5.348505982117826500  | 177.75465337745877000000  | 7.18779273733198700000e+00 | 3.90792393679530560000e+00
300   | -5.343373684339957000  | 177.26526579761330000000  | 7.18266043955411800000e+00 | 3.90513356288361370000e+00
301   | -5.338228058954257000  | 176.77550854500570000000  | 7.17751481416841750000e+00 | 3.90233594289797900000e+00
302   | -5.333069025678702000  | 176.28538019110894000000  | 7.17235578089286300000e+00 | 3.89953103318994730000e+00
303   | -5.327896503472512000  | 175.79487929740765000000  | 7.16718325868667300000e+00 | 3.89671878969853600000e+00
304   | -5.322710410526372000  | 175.30400441529687000000  | 7.16199716574053300000e+00 | 3.89389916794492000000e+00
305   | -5.317510664252492500  | 174.81275408598017000000  | 7.15679741946665350000e+00 | 3.89107212302702500000e+00
306   | -5.312297181274507500  | 174.32112684036554000000  | 7.15158393648866800000e+00 | 3.88823760961403760000e+00
307   | -5.307069877417207000  | 173.82912119896062000000  | 7.14635663263136800000e+00 | 3.88539558194082000000e+00
308   | -5.301828667696097000  | 173.33673567176630000000  | 7.14111542291025800000e+00 | 3.88254599380223770000e+00
309   | -5.296573466306792000  | 172.84396875816873000000  | 7.13586022152095300000e+00 | 3.87968879854738850000e+00
310   | -5.291304186614224000  | 172.35081894683000000000  | 7.13059094182838500000e+00 | 3.87682394907373770000e+00
311   | -5.286020741141678000  | 171.85728471557738000000  | 7.12530749635583900000e+00 | 3.87395139782115730000e+00
312   | -5.280723041559643000  | 171.36336453129118000000  | 7.12000979677380400000e+00 | 3.87107109676586130000e+00
313   | -5.275410998674469000  | 170.86905684979080000000  | 7.11469775388863000000e+00 | 3.86818299741424300000e+00
314   | -5.270084522416844000  | 170.37436011571955000000  | 7.10937127763100500000e+00 | 3.86528705079660700000e+00
315   | -5.264743521830063000  | 169.87927276242763000000  | 7.10403027704422400000e+00 | 3.86238320746079200000e+00
316   | -5.259387905058112000  | 169.38379321185363000000  | 7.09867466027227300000e+00 | 3.85947141746569300000e+00
317   | -5.254017579333537000  | 168.88791987440442000000  | 7.09330433454769800000e+00 | 3.85655163037466400000e+00
318   | -5.248632450965112000  | 168.39165114883335000000  | 7.08791920617927300000e+00 | 3.85362379524881500000e+00
319   | -5.243232425325296000  | 167.89498542211710000000  | 7.08251918053945700000e+00 | 3.85068786064019130000e+00
320   | -5.237817406837466500  | 167.39792106933004000000  | 7.07710416205162750000e+00 | 3.84774377458483400000e+00
321   | -5.232387298962943000  | 166.90045645351762000000  | 7.07167405417710400000e+00 | 3.84479148459572300000e+00
322   | -5.226942004187780000  | 166.40258992556767000000  | 7.06622875940194100000e+00 | 3.84183093765559750000e+00
323   | -5.221481424009326000  | 165.90431982407995000000  | 7.06076817922348700000e+00 | 3.83886208020964760000e+00
324   | -5.216005458922557000  | 165.40564447523394000000  | 7.05529221413671800000e+00 | 3.83588485815808600000e+00
325   | -5.210514008406162000  | 164.90656219265446000000  | 7.04980076362032300000e+00 | 3.83289921684858000000e+00
326   | -5.205006970908390000  | 164.40707127727592000000  | 7.04429372612255100000e+00 | 3.82990510106855800000e+00
327   | -5.199484243832643000  | 163.90717001720424000000  | 7.03877099904680400000e+00 | 3.82690245503737700000e+00
328   | -5.193945723522813000  | 163.40685668757692000000  | 7.03323247873697350000e+00 | 3.82389122239835060000e+00
329   | -5.188391305248363000  | 162.90612955042118000000  | 7.02767806046252400000e+00 | 3.82087134621063600000e+00
330   | -5.182820883189137000  | 162.40498685451018000000  | 7.02210763840329800000e+00 | 3.81784276894097770000e+00
331   | -5.177234350419900500  | 161.90342683521680000000  | 7.01652110563406150000e+00 | 3.81480543245529930000e+00
332   | -5.171631598894599000  | 161.40144771436553000000  | 7.01091835410876000000e+00 | 3.81175927801014950000e+00
333   | -5.166012519430337000  | 160.89904770008278000000  | 7.00529927464449800000e+00 | 3.80870424624398600000e+00
334   | -5.160377001691064000  | 160.39622498664366000000  | 6.99966375690522500000e+00 | 3.80564027716831180000e+00
335   | -5.154724934170964000  | 159.89297775431808000000  | 6.99401168938512450000e+00 | 3.80256731015864000000e+00
336   | -5.149056204177540500  | 159.38930416921374000000  | 6.98834295939170150000e+00 | 3.79948528394529770000e+00
337   | -5.143370697814397000  | 158.88520238311670000000  | 6.98265745302855800000e+00 | 3.79639413660406570000e+00
338   | -5.137668299963691000  | 158.38067053333030000000  | 6.97695505517785200000e+00 | 3.79329380554663760000e+00
339   | -5.131948894268270000  | 157.87570674251108000000  | 6.97123564948243100000e+00 | 3.79018422751090880000e+00
340   | -5.126212363113478000  | 157.37030911850266000000  | 6.96549911832763900000e+00 | 3.78706533855108240000e+00
341   | -5.120458587608618000  | 156.86447575416702000000  | 6.95974534282277900000e+00 | 3.78393707402759370000e+00
342   | -5.114687447568072000  | 156.35820472721312000000  | 6.95397420278223300000e+00 | 3.78079936859684150000e+00
343   | -5.108898821492065000  | 155.85149410002340000000  | 6.94818557670622600000e+00 | 3.77765215620073400000e+00
344   | -5.103092586547066000  | 155.34434191947720000000  | 6.94237934176122700000e+00 | 3.77449537005602900000e+00
345   | -5.097268618545820000  | 154.83674621677190000000  | 6.93655537375998050000e+00 | 3.77132894264348100000e+00
346   | -5.091426791926999000  | 154.32870500724113000000  | 6.93071354714116000000e+00 | 3.76815280569677600000e+00
347   | -5.085566979734470000  | 153.82021629017032000000  | 6.92485373494863050000e+00 | 3.76496689019125870000e+00
348   | -5.079689053596157000  | 153.31127804860970000000  | 6.91897580881031800000e+00 | 3.76177112633244270000e+00
349   | -5.073792883702509500  | 152.80188824918366000000  | 6.91307963891667000000e+00 | 3.75856544354430080000e+00
350   | -5.067878338784542000  | 152.29204484189862000000  | 6.90716509399870300000e+00 | 3.75534977045732800000e+00
351   | -5.061945286091459600  | 151.78174575994632000000  | 6.90123204130562050000e+00 | 3.75212403489637600000e+00
352   | -5.055993591367841000  | 151.27098891950530000000  | 6.89528034658200200000e+00 | 3.74888816386824700000e+00
353   | -5.050023118830381000  | 150.75977221953890000000  | 6.88930987404454150000e+00 | 3.74564208354905000000e+00
354   | -5.044033731144172000  | 150.24809354158990000000  | 6.88332048635833300000e+00 | 3.74238571927130530000e+00
355   | -5.038025289398526000  | 149.73595074957242000000  | 6.87731204461268700000e+00 | 3.73911899551079700000e+00
356   | -5.031997653082310000  | 149.22334168956047000000  | 6.87128440829647100000e+00 | 3.73584183587316640000e+00
357   | -5.025950680058798000  | 148.71026418957274000000  | 6.86523743527295900000e+00 | 3.73255416308023770000e+00
