-5.26163 552.022
-5.25753 557.163
-5.25353 563.008
-5.24943 571.788
-5.24533 583.583
-5.24133 595.57
-5.23723 603.657
-5.23313 605.181
-5.22913 600.808
-5.22503 594.771
-5.22093 593.008
-5.21683 599.474
-5.21283 613.098
-5.20873 628.423
-5.20463 639.693
-5.20063 644.745
-5.19653 645.819
-5.19243 647.51
-5.18843 653.802
-5.18433 665.949
-5.18023 682.234
-5.17613 699.518
-5.17213 715.053
-5.16803 727.242
-5.16393 735.743
-5.15993 741.746
-5.15583 747.525
-5.15173 754.441
-5.14773 761.262
-5.14363 765.381
-5.13953 766.061
-5.13553 766.159
-5.13143 770.654
-5.12733 784.032
-5.12323 809.496
-5.11923 849.963
-5.11513 907.372
-5.11103 977.651
-5.10703 1045.24
-5.10293 1086.05
-5.09883 1081.53
-5.09483 1032.76
-5.09073 960.441
-5.08663 890.766
-5.08263 840.967
-5.07853 815.28
-5.07443 809.677
-5.07033 817.863
-5.06633 834.448
-5.06223 855.756
-5.05813 879.936
-5.05413 906.84
-5.05003 936.73
-5.04593 967.688
-5.04193 994.309
-5.03783 1010.23
-5.03373 1012.54
-5.02973 1003.17
-5.02563 986.131
-5.02153 964.433
-5.01743 940.024
-5.01343 915.61
-5.00933 895.704
-5.00523 885.791
-5.00123 889.997
-4.99713 908.696
-4.99303 938.025
-4.98903 971.864
-4.98493 1004.26
-4.98083 1030.43
-4.97683 1046.98
-4.97273 1052.51
-4.96863 1047.89
-4.96453 1035.38
-4.96053 1017.53
-4.95643 997.467
-4.95233 979.77
-4.94833 969.735
-4.94423 970.838
-4.94013 982.577
-4.93613 1000.94
-4.93203 1021.39
-4.92793 1041.67
-4.92383 1061.71
-4.91983 1080.87
-4.91573 1096.05
-4.91163 1103.65
-4.90763 1103.65
-4.90353 1101.41
-4.89943 1105.16
-4.89543 1121.85
-4.89133 1154.53
-4.88723 1202.71
-4.88323 1264.29
-4.87913 1336.84
-4.87503 1417.27
-4.87093 1501.48
-4.86693 1585.55
-4.86283 1668.57
-4.85873 1755.21
-4.85473 1857.34
-4.85063 1994.47
-4.84653 2191.3
-4.84253 2469.91
-4.83843 2836.04
-4.83433 3265.78
-4.83033 3703.79
-4.82623 4080.21
