-5.26163 -1947.98
-5.25163 -1933.34
-5.24163 -1905.24
-5.23163 -1895.95
-5.22163 -1907.21
-5.21163 -1882.27
-5.20163 -1856.02
-5.19163 -1851.67
-5.18163 -1823.59
-5.17163 -1783.24
-5.16163 -1760.64
-5.15163 -1745.38
-5.14163 -1733.97
-5.13163 -1729.74
-5.12163 -1676.24
-5.11163 -1533.09
-5.10163 -1410.07
-5.09163 -1523.14
-5.08163 -1667.59
-5.07163 -1685.92
-5.06163 -1640.89
-5.05163 -1575.16
-5.04163 -1504.07
-5.03163 -1491.21
-5.02163 -1535
-5.01163 -1594.07
-5.00163 -1611.08
-4.99163 -1550.34
-4.98163 -1474.04
-4.97163 -1447.84
-4.96163 -1477.21
-4.95163 -1522.65
-4.94163 -1522.79
-4.93163 -1476.61
-4.92163 -1427.49
-4.91163 -1396.35
-4.90163 -1398.13
-4.89163 -1348.38
-4.88163 -1208.41
-4.87163 -1013.14
-4.86163 -807.064
-4.85163 -543.199
-4.84163 43.8526
-4.83163 1065.04
-4.82163 1860.3
-4.81163 1880.91
-4.80163 1471.9
-4.79163 1224.53
-4.78163 1186.88
-4.77163 1098.37
-4.76163 1070.03
-4.75163 1275.97
-4.74163 1600.66
-4.73163 1989.46
-4.72163 2891.51
-4.71163 4053.15
-4.70163 4169.4
-4.69163 3156.2
-4.68163 2412.61
-4.67163 2526.16
-4.66163 3125.9
-4.65163 4235.3
-4.64163 6368.12
-4.63163 7424.98
-4.62163 5490.22
-4.61163 3668.38
-4.60163 4211.86
-4.59163 7424.48
-4.58163 12172.8
-4.57163 14545.1
-4.56163 14066.5
-4.55163 12570.5
-4.54163 8489.25
-4.53163 3536.26
-4.52163 1169.48
-4.51163 1712.85
-4.50163 4167.52
-4.49163 5224.07
-4.48163 2623.99
-4.47163 -165.606
-4.46163 -1217.49
-4.45163 -1443.75
-4.44163 -1510.11
-4.43163 -1589.23
-4.42163 -1596.18
-4.41163 -1472.08
-4.40163 -1247.84
-4.39163 -1020.53
-4.38163 -1101.95
-4.37163 -1477.46
-4.36163 -1669.34
-4.35163 -1613.48
-4.34163 -1612.86
-4.33163 -1761.68
-4.32163 -1870.46
-4.31163 -1833.46
-4.30163 -1778.02
-4.29163 -1869.21
-4.28163 -1999.41
-4.27163 -2058.74
-4.26163 -2069.66
-4.25163 -2070.33
-4.24163 -2066.34
-4.23163 -2056.11
-4.22163 -2057.21
-4.21163 -2055.96
-4.20163 -2076.98
-4.19163 -2100.09
-4.18163 -2083.19
-4.17163 -2051.06
-4.16163 -2035.85
-4.15163 -2036.85
-4.14163 -2022.85
-4.13163 -2006.27
-4.12163 -2017.33
-4.11163 -2024.89
-4.10163 -2018.38
-4.09163 -2013.63
-4.08163 -1982.81
