0.14243 -97.8866
0.13836 -176.188
0.13429 -284.037
0.13022 -298.138
0.12615 -334.798
0.12208 -251.092
0.11801 -283.666
0.11394 -399.666
0.10988 -290.489
0.10581 -65.4513
0.10174 -242.999
0.09767 -419.476
0.0936 -471.782
0.08953 -525.668
0.08546 -379.145
0.08139 -285.138
0.07732 -246.375
0.07325 -85.9749
0.06918 -47.2734
0.06511 -186.878
0.06104 -280.106
0.05698 -444.507
0.05291 -347.936
0.04884 -175.648
0.04477 -218.619
0.0407 -194.48
0.03663 -196.759
0.03256 -307.819
0.02849 -294.917
0.02442 -211.918
0.02035 -152.632
0.01628 -7.72953
0.01221 94.2813
0.00814 736.1
0.00407 4352.19
0 5806.68
-0.00407 2368.03
-0.00813 452.244
-0.0122 102.113
-0.01627 -93.2839
-0.02034 -227.668
-0.02441 -60.2699
-0.02848 -36.9315
-0.03255 -209.813
-0.03662 -144.329
-0.04069 -44.0688
-0.04476 -292.052
-0.04883 -379.241
-0.0529 -309.85
-0.05697 -285.955
-0.06104 -296.648
-0.0651 -241.583
-0.06917 -223.577
-0.07324 -380.992
-0.07731 -329.979
-0.08138 -263.094
-0.08545 -320.592
-0.08952 -374.573
-0.09359 -317.509
-0.09766 -282.225
-0.10173 -321.189
-0.1058 -344.003
-0.10987 -138.002
-0.11394 11.067
-0.11801 -39.1464
-0.12208 -82.3797
-0.12615 -337.657
-0.13021 -470.683
-0.13428 -320.986
-0.13835 -266.763
-0.14242 -245.518
-0.14649 -347.852
-0.15056 -422.595
-0.15463 -407.609
-0.1587 -402.155
-0.16277 -381.299
-0.16684 -349.478
-0.17091 -394.515
-0.17498 -324.851
-0.17905 -246.435
-0.18312 -344.467
-0.18718 -430.979
-0.19125 -478.987
-0.19532 -444.216
-0.19939 -250.137
-0.20346 -187.599
-0.20753 -291.18
-0.2116 -319.087
-0.21567 -214.34
-0.21974 -261.355
-0.22381 -273.982
-0.22788 -224.512
-0.23195 -368.843
-0.23602 -313.734
-0.24009 -166.976
-0.24416 -423.856
-0.24823 -576.862
-0.25229 -396.105
-0.25636 -281.427
-0.26043 -446.859
-0.2645 -658.764
-0.26857 -389.184
-0.27264 -127.142
-0.27671 -162.576
-0.28078 -149.923
-0.28485 -292.629
-0.28892 -498.349
-0.29299 -555.344
-0.29706 -545.848
-0.30113 -598.479
-0.3052 -442.736
-0.30926 -251.181
-0.31333 -233.682
-0.3174 -197.806
-0.32147 -211.823
-0.32554 -323.114
-0.32961 -486.456
-0.33368 -554.006
-0.33775 -536.77
-0.34182 -313.119
-0.34589 -266.604
-0.34996 -408.819
-0.35403 -335.863
-0.3581 -170.733
-0.36217 -39.5685
-0.36623 -165.294
-0.3703 -423.353
-0.37437 -421.548
-0.37844 -333.694
-0.38251 -392.055
-0.38658 -284.091
-0.39065 -274.378
-0.39472 -350.584
-0.39879 -429.898
-0.40286 -399.556
-0.40693 -322.608
-0.411 -216.548
-0.41507 -188.389
-0.41914 -172.429
-0.42321 -130.228
-0.42728 -265.621
-0.43134 -273.715
-0.43541 -154.74
-0.43948 -28.6015
-0.44355 -207.526
-0.44762 -371.778
-0.45169 -381.848
-0.45576 -451.919
-0.45983 -445.2
-0.4639 -272.604
-0.46797 -285.727
-0.47204 -378.392
-0.47611 -368.275
-0.48018 -265.516
-0.48425 -268.166
-0.48831 -362.649
-0.49238 -310.951
-0.49645 -236.62
-0.50052 -234.128
-0.50459 -151.399
-0.50866 -166.965
-0.51273 -204.587
-0.5168 -254.447
-0.52087 -380.322
-0.52494 -294.225
-0.52901 -247.387
-0.53308 -305.245
-0.53715 -321.09
-0.54122 -312.992
-0.54529 -396.054
-0.54936 -433.653
-0.55342 -300.744
-0.55749 -199.591
-0.56156 -289.85
-0.56563 -438.887
-0.5697 -328.219
-0.57377 -194.766
-0.57784 -67.7752
-0.58191 -135.397
-0.58598 -361.859
-0.59005 -334.482
-0.59412 -256.083
-0.59819 -189.165
-0.60226 -164.232
-0.60632 -235.176
-0.61039 -207.506
-0.61446 -377.179
-0.61853 -488.029
-0.6226 -278.402
-0.62667 21.2798
-0.63074 152.723
-0.63481 82.5341
-0.63888 77.4378
-0.64295 -53.8853
-0.64702 -188.954
-0.65109 -165.84
-0.65516 -82.7809
-0.65923 -10.4027
-0.6633 -104.727
-0.66737 -86.9667
-0.67143 -40.3241
-0.6755 4.86633
-0.67957 110.699
-0.68364 84.2026
-0.68771 -7.02205
-0.69178 1.42672
-0.69585 47.6771
-0.69992 -5.50485
-0.70399 -27.9171
-0.70806 -53.0133
-0.71213 -151.713
-0.7162 -215.944
-0.72027 -84.3832
-0.72434 -21.2251
-0.7284 -216.288
-0.73247 -307.142
-0.73654 -311.969
-0.74061 -364.768
-0.74468 -282.214
-0.74875 -262.559
-0.75282 -254.585
-0.75689 -260.18
-0.76096 -355.797
-0.76503 -406.683
-0.7691 -367.408
-0.77317 -190.741
-0.77724 -383.842
-0.78131 -482.99
-0.78538 -311.532
-0.78945 -125.641
-0.79351 -82.8782
-0.79758 -186.072
-0.80165 -121.606
-0.80572 -220.749
-0.80979 -189.487
-0.81386 -108.757
-0.81793 -265.588
-0.822 -219.311
-0.82607 -148.744
-0.83014 -139.555
-0.83421 -199.472
-0.83828 -273.077
-0.84235 -244.01
-0.84642 -279.059
-0.85048 -368.728
-0.85455 -421.552
-0.85862 -390.278
-0.86269 -388.725
-0.86676 -321.234
-0.87083 -337.217
-0.8749 -352.732
-0.87897 -291.032
-0.88304 -243.785
-0.88711 -105.543
-0.89118 -40.1031
-0.89525 -134.622
-0.89932 -89.0924
