-5.26163 -31.8761
-5.25753 -37.7814
-5.25353 -56.0079
-5.24943 -66.5411
-5.24533 -76.9797
-5.24133 -105.407
-5.23723 -132.458
-5.23313 -148.612
-5.22913 -122.493
-5.22503 -144.402
-5.22093 -137.434
-5.21683 -89.256
-5.21283 -61.1509
-5.20873 -71.834
-5.20463 -51.0222
-5.20063 -58.6377
-5.19653 -47.9882
-5.19243 -46.778
-5.18843 18.4085
-5.18433 36.7347
-5.18023 67.9231
-5.17613 89.995
-5.17213 90.4888
-5.16803 146.05
-5.16393 174.381
-5.15993 174.325
-5.15583 160.598
-5.15173 205.431
-5.14773 201.228
-5.14363 198.703
-5.13953 199.088
-5.13553 91.6585
-5.13143 117.876
-5.12733 233.448
-5.12323 391.245
-5.11923 518.003
-5.11513 646.738
-5.11103 744.627
-5.10703 861.344
-5.10293 905.929
-5.09883 736.429
-5.09483 577.783
-5.09073 483.741
-5.08663 432.058
-5.08263 401.734
-5.07853 358.909
-5.07443 314.172
-5.07033 319.96
-5.06633 336.055
-5.06223 420.441
-5.05813 468.078
-5.05413 516.4
-5.05003 569.526
-5.04593 653.884
-5.04193 718.82
-5.03783 713.052
-5.03373 699.362
-5.02973 668.361
-5.02563 633.972
-5.02153 582.455
-5.01743 516.986
-5.01343 480.199
-5.00933 444.247
-5.00523 443.53
-5.00123 476.995
-4.99713 559.503
-4.99303 607.93
-4.98903 657.226
-4.98493 711.052
-4.98083 777.665
-4.97683 795.172
-4.97273 772.494
-4.96863 749.901
-4.96453 711.728
-4.96053 685.887
-4.95643 660.184
-4.95233 628.752
-4.94833 620.777
-4.94423 614.517
-4.94013 679.108
-4.93613 707.285
-4.93203 758.559
-4.92793 793.984
-4.92383 796.382
-4.91983 852.897
-4.91573 856.608
-4.91163 846.238
-4.90763 814.155
-4.90353 823.961
-4.89943 823.774
-4.89543 904.559
-4.89133 988.656
-4.88723 1084.33
-4.88323 1225.95
-4.87913 1358.71
-4.87503 1507.07
-4.87093 1642.57
-4.86693 1722.55
-4.86283 1730.05
-4.85873 1791.52
-4.85473 2029.49
-4.85063 2475.52
-4.84653 3094.5
-4.84253 3861.8
-4.83843 4777.93
-4.83433 5753.79
-4.83033 6644.72
-4.82623 7166.26
-4.82213 7388.93
-4.81803 7396.8
-4.81403 7327.61
-4.80993 7118.52
-4.80583 6846.26
-4.80183 6636.53
-4.79773 6499.36
-4.79363 6417.84
-4.78963 6283.28
-4.78553 6186.3
-4.78143 6039.06
-4.77743 5892.01
-4.77333 5661.33
-4.76923 5654.35
-4.76513 5734.3
-4.76113 5876.35
-4.75703 6017.93
-4.75293 6131.03
-4.74893 6191.82
-4.74483 6287.34
-4.74073 6478.54
-4.73673 6666.25
-4.73263 7365.8
-4.72853 8412.64
-4.72453 9581.17
-4.72043 10738.9
-4.71633 11698.3
-4.71223 12241.8
-4.70823 12313.8
-4.70413 11888.7
-4.70003 11052.5
-4.69603 10231.7
-4.69193 9578.3
-4.68783 9026.21
-4.68383 8746.24
-4.67973 8600.3
-4.67563 8592.87
-4.67163 8445.79
-4.66753 8205.75
-4.66343 8541.19
-4.65933 9804.81
